Subject Bloc Emo Cond Treat Perf
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 1
DEB pleasant pos nogo TOC 0
DEB pleasant pos nogo TOC 0
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 1
DEB pleasant neupos nogo TOC 0
DEB pleasant neupos nogo TOC 0
DEB pleasant neupos nogo TOC 0
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 1
KIL unpleasant neg go TOC 0
KIL unpleasant neg go TOC 0
KIL unpleasant neg go TOC 0
KIL unpleasant neg go TOC 0
KIL unpleasant neg go TOC 0
KIL unpleasant neg go TOC 0
KIL unpleasant neg go TOC 0
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neuneg go TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 1
KIL unpleasant neg nogo TOC 0
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 1
KIL unpleasant neuneg nogo TOC 0
KIL unpleasant neuneg nogo TOC 0
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 1
KIL pleasant pos go TOC 0
KIL pleasant pos go TOC 0
KIL pleasant pos go TOC 0
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 1
KIL pleasant neupos go TOC 0
KIL pleasant neupos go TOC 0
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 1
KIL pleasant pos nogo TOC 0
KIL pleasant pos nogo TOC 0
KIL pleasant pos nogo TOC 0
KIL pleasant pos nogo TOC 0
KIL pleasant pos nogo TOC 0
KIL pleasant pos nogo TOC 0
KIL pleasant pos nogo TOC 0
KIL pleasant pos nogo TOC 0
KIL pleasant pos nogo TOC 0
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 1
KIL pleasant neupos nogo TOC 0
KIL pleasant neupos nogo TOC 0
KIL pleasant neupos nogo TOC 0
KIL pleasant neupos nogo TOC 0
KIL pleasant neupos nogo TOC 0
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 1
LAH unpleasant neg go TOC 0
LAH unpleasant neg go TOC 0
LAH unpleasant neg go TOC 0
LAH unpleasant neg go TOC 0
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neuneg go TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 1
LAH unpleasant neuneg nogo TOC 0
LAH unpleasant neuneg nogo TOC 0
LAH unpleasant neuneg nogo TOC 0
LAH unpleasant neuneg nogo TOC 0
LAH unpleasant neuneg nogo TOC 0
LAH unpleasant neuneg nogo TOC 0
LAH unpleasant neuneg nogo TOC 0
LAH unpleasant neuneg nogo TOC 0
LAH unpleasant neuneg nogo TOC 0
LAH unpleasant neuneg nogo TOC 0
LAH unpleasant neuneg nogo TOC 0
LAH pleasant pos go TOC 1
LAH pleasant pos go TOC 1
LAH pleasant pos go TOC 1
LAH pleasant pos go TOC 1
LAH pleasant pos go TOC 1
LAH pleasant pos go TOC 1
LAH pleasant pos go TOC 1
LAH pleasant pos go TOC 1
LAH pleasant pos go TOC 1
LAH pleasant pos go TOC 1
LAH pleasant pos go TOC 1
LAH pleasant pos go TOC 1
LAH pleasant pos go TOC 1
LAH pleasant pos go TOC 1
LAH pleasant pos go TOC 1
LAH pleasant pos go TOC 0
LAH pleasant pos go TOC 0
LAH pleasant pos go TOC 0
LAH pleasant pos go TOC 0
LAH pleasant pos go TOC 0
LAH pleasant pos go TOC 0
LAH pleasant pos go TOC 0
LAH pleasant pos go TOC 0
LAH pleasant pos go TOC 0
LAH pleasant pos go TOC 0
LAH pleasant pos go TOC 0
LAH pleasant pos go TOC 0
LAH pleasant pos go TOC 0
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 1
LAH pleasant neupos go TOC 0
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 1
LAH pleasant pos nogo TOC 0
LAH pleasant pos nogo TOC 0
LAH pleasant pos nogo TOC 0
LAH pleasant pos nogo TOC 0
LAH pleasant pos nogo TOC 0
LAH pleasant pos nogo TOC 0
LAH pleasant pos nogo TOC 0
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 1
LAH pleasant neupos nogo TOC 0
LAH pleasant neupos nogo TOC 0
LAH pleasant neupos nogo TOC 0
LAH pleasant neupos nogo TOC 0
LAH pleasant neupos nogo TOC 0
LAH pleasant neupos nogo TOC 0
LAH pleasant neupos nogo TOC 0
LAH pleasant neupos nogo TOC 0
LAH pleasant neupos nogo TOC 0
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 1
MEM unpleasant neg go TOC 0
MEM unpleasant neg go TOC 0
MEM unpleasant neg go TOC 0
MEM unpleasant neg go TOC 0
MEM unpleasant neg go TOC 0
MEM unpleasant neg go TOC 0
MEM unpleasant neg go TOC 0
MEM unpleasant neg go TOC 0
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 1
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neuneg go TOC 0
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
MEM unpleasant neg nogo TOC 1
